campaign_id,brand,category,launch_date,region,campaign_type,primary_channel,visual_complexity_score,edge_density,spatial_frequency,texture_variance,object_count,scene_complexity,depth_layers,motion_intensity,color_palette_diversity,dominant_color_hue,color_saturation_mean,color_contrast_ratio,face_presence_binary,face_count,dominant_emotion,emotion_intensity,brand_asset_visibility,logo_size_ratio,brand_color_prominence,product_visibility_score,aesthetic_score,memorability_score,distinctiveness_score,visual_hierarchy_score,message_sentiment,message_urgency,emotional_tone_score,benefit_orientation,readability_score,message_clarity,jargon_density,word_count,cta_presence,cta_strength,cta_clarity,headline_strength,headline_length,value_proposition_clarity,unique_selling_point_strength,social_proof_elements,credibility_indicators,testimonial_presence,audio_presence,audio_tempo,audio_energy,audio_valence,voice_presence,music_presence,voice_gender,music_genre,sonic_logo_presence,audio_brand_mentions,audio_memorability,campaign_duration_days,days_since_launch,quarter_launched,is_holiday_campaign,budget_allocated,budget_vs_category_avg,share_of_voice,competitive_pressure,channel_mix_diversity,digital_allocation_pct,traditional_allocation_pct,social_media_weight,market_saturation,category_growth_rate,economic_sentiment,consumer_confidence,targeting_precision,message_consistency,creative_distinctiveness,strategic_clarity,cultural_relevance_score,cultural_symbol_count,local_language_accuracy,cultural_sensitivity_score,trend_alignment,meme_usage,zeitgeist_relevance,social_movement_alignment,localization_depth,adaptation_quality,cultural_authenticity,time_since_launch,recency_weight,wear_out_factor,seasonality_alignment,day_of_week_effect,month_of_year_effect,lifecycle_stage,momentum_score,asset_count,asset_diversity,asset_coherence,cross_asset_synergy,campaign_family_size,brand_heritage_score,campaign_evolution_score,influencer_involvement,viral_potential,network_reach_potential,brand_baseline_effect,brand_reputation_score,category_baseline_effect,category_maturity,region_baseline_effect,region_digital_maturity,survival_time,event_indicator,censored,creative_fatigue_risk,competitive_threat_level,market_disruption_risk,creative_durability_score,message_timelessness,execution_quality,roi_multiplier,brand_lift_percentage,engagement_rate,purchase_intent_lift,binary_success,ces_categorical,time_to_peak_effectiveness,campaign_longevity,asset_effectiveness,campaign_synergy_score,creative_effectiveness_score
CAMP_0351,Brand_D,Auto,2024-07-23 13:11:56.092552,LATAM,Hybrid,TV,0.2662427753170681,0.13471774286284868,0.20540339855868517,0.2762058480150617,3,0.6692288475976956,3,0.010895473025342994,0.647746746512447,275.2385271373764,0.6116835701155954,8.075334548341804,1,2,anticipation,0.7928158603306639,0.7816350416916419,0.10790527531306994,0.14294248692658368,0.744832739163027,0.22981304360106938,0.5099911707010769,0.583459412357372,0.6328557994239553,0.22102782421840128,0.3681205278142783,0.8590009570070214,emotional,60.87619270733878,0.7257784367544674,0.06753511047567366,18,1,0.7395351101726189,0.8797207505415701,0.8954850713831776,2,0.9305129359315638,0.7585525124511013,1,1,1,0,0.0,0.0,0.0,0,0,none,none,0,1,0.0,73,353,3,0,168157.57519527723,1.0023948723469813,0.22483044698284,0.5590676710901299,0.23727053800487835,0.41487167343840836,0.5851283265615916,0.4960357846277149,0.39857568243592806,0.021011590633307393,0.15837862998370977,0.44164830755626433,0.7232053475371085,0.5735119529301994,0.8473667254318961,0.577721522682418,0.7393944168403277,0,0.9633272924866116,0.7545923419288547,0.22706124459911892,1,0.23086913946759421,0,global,0.9163242126002078,0.49808138313331457,353,0.380175121003784,0.859298001518086,0.45786494270180755,1.0,0.9318491083945459,decline,0.6717453350595778,4,0.44048274478322,0.36865541826127685,0.4814591331165644,1,0.6594777034484476,0.40359376209119474,0,0.1257544462163967,4634.772566278975,0.15,0.7819466429072366,0.08,growth,-0.05,0.5037451152767978,238.15809096089717,1,0,0.6737521346625563,0.29375792662857714,0.21436621921621168,0.9477925298865508,0.6483914635088592,0.5726973146764534,3.083933915727277,13.385822878151394,0.3200640595446637,5.94749688403423,0,Average,49.859523513632666,238.15809096089717,0.34834764317807243,0.6511351139943382,55.006449223658436
CAMP_0032,Brand_A,CPG,2024-06-03 13:11:56.085237,Europe,Brand,OOH,0.7069398340941843,0.1255078361668737,0.5078849009079662,0.6661802023890968,0,0.3838882933182137,1,0.25291459449776543,0.4954850899351272,278.9966338181669,0.8674268189901952,16.665399489009708,1,2,joy,0.6213046532091723,0.6976347692535069,0.05375540862004603,0.3272663953507073,0.5750838816475484,0.19604487913029753,0.3273442498481173,0.7052635862260848,0.713014932436275,0.2501909487242434,0.18644592804294302,0.6782198840483997,social,52.885565440348984,0.4993624998788078,0.04048688306834106,24,1,0.6524405614934172,0.49313467610877226,0.1138525066557567,4,0.3803967169503208,0.3258433192100688,0,0,1,0,0.0,0.0,0.0,0,0,none,none,0,1,0.0,115,403,2,0,28646.378554044917,1.1700575715790205,0.347210709387959,0.7555471533867792,0.6568250921957062,0.3002624989352253,0.6997375010647747,0.13146813816141256,0.773193956787416,0.061787413187027615,0.4371065323671752,0.7281832544955226,0.5228551933304544,0.9445017165924707,0.7188519124643534,0.7201345420500387,0.49898220439799945,0,0.7319412533735605,0.7061082619369794,0.03135289000208471,0,0.31618418166122536,0,regional,0.5628167077297659,0.7238220045353099,403,0.3315059273774551,0.8934231426541872,0.3667508857308543,1.0,1.111065780762408,decline,0.6152329873751573,2,0.8679687112755661,0.7113859143991486,0.8997277120132727,4,0.6982783466455438,0.6562401028324902,1,0.13976636516669994,5691.333491779338,0.1,0.7306131560787494,0.05,mature,0.05,0.5987664950857643,161.5381825918225,1,0,0.36481211369711747,0.3509122483302358,0.4651188377216261,0.4997761018796639,0.6218467960609713,0.6116530266132385,2.5635813464233173,9.957039489526405,0.3099369367953915,4.278206292534762,0,Average,53.35111126618969,161.5381825918225,0.6542584985275092,0.7952185420560499,53.53607172888978
CAMP_0076,Brand_D,Tech,2023-09-05 13:11:56.086310,LATAM,Brand,TV,0.4125868136483029,0.5294945743764817,0.5735095210476296,0.3593362452946254,5,0.5041282467585764,1,0.7008024813019439,0.7215255738711144,327.1864960376358,0.7238913810043351,12.43190625283682,1,0,joy,0.3113856901250424,0.5711874554098173,0.14111216289696052,0.6338018857012288,0.5840353142996536,0.7830713792926172,0.33557464459019165,0.606691412070924,0.8813673343004121,0.31101861784459583,0.38703683109280684,0.6925495413657967,emotional,60.431823450069565,0.5160289269040081,0.013070015820566149,25,1,0.7620922495972404,0.661221033148238,0.842564677671355,10,0.41590102850533484,0.6729421706383505,1,1,1,1,133.9877456491506,0.2577447986352748,0.2681994420720779,1,1,mixed,electronic,1,3,0.4650527381192575,86,675,3,1,158924.47346959644,0.6907987023587596,0.1221845308302408,0.836834592220578,0.7672560305550526,0.890088285432325,0.10991171456767501,0.22315029788498292,0.3017289470803942,0.030182865980215867,-0.3817506159833133,0.7522934611708344,0.5466458882292006,0.6150966798145846,0.26137618390283984,0.8458367566437517,0.8743136235024458,0,0.9883712954759897,0.8407216375022735,0.1774939860831463,0,0.7034608993810387,0,local,0.6048702013083689,0.7915524591468124,675,0.15734489989373343,0.9764822541439909,0.5600173739006762,1.0,0.9955197376875219,decline,0.6446164390879218,4,0.8710842607557554,0.7834506184781079,0.8635390170918469,3,0.8746639697207306,0.07336495488650492,0,0.3533323161909318,24920.30551813091,0.15,0.6573552816599192,0.1,mature,-0.05,0.9334771339678893,225.51522857972904,1,0,0.3779465285356068,0.69101555729164,0.24920940444149853,0.7057135092549963,0.7821358851202949,0.7753318366993303,3.0683865527425622,11.7918935680176,0.26028330088240975,6.076724488269168,0,Average,104.40142603228529,225.51522857972904,0.34091773355021276,0.7104366183790443,51.251941351639104
CAMP_0641,Brand_B,Finance,2024-09-24 13:11:56.098977,North_America,Brand,Radio,0.3159843982220047,0.41422851706296393,0.5014416760880761,0.436969695874873,0,0.5993956728751358,1,0.7394128893979616,0.8855977770823571,182.7397379790633,0.4661165589279389,5.423540067299134,1,2,neutral,0.6294253084933572,0.3388362613802097,0.14788634106450504,0.3899974523063844,0.40073383419223285,0.9589548414036346,0.47530345323179823,0.43495371383657366,0.6207407014992794,0.1507299674864513,0.14140599517082791,0.5699186272259866,emotional,48.338147925613896,0.4520273105625141,0.16612446395499272,25,1,0.41147825364191853,0.6756057559887032,0.9878821674981941,7,0.7121551655133747,0.3735906428935678,0,1,0,1,71.88148899016267,0.7302376839618987,0.6239070116637853,1,1,mixed,ambient,0,1,0.4015353886898969,93,290,3,0,67015.25433308487,0.8837164626286496,0.19944432319121352,0.44023836437024855,0.416100058787888,0.14940084296135112,0.8505991570386489,0.32919621584518866,0.7762078995981362,-0.09499293585320807,0.44519312417576995,0.6755096071122635,0.7612456765648244,0.8017333574900275,0.4064195800190506,0.5443087098924062,0.40141052053579923,1,0.7889781151770506,0.7375917239176714,0.5834104436205079,0,0.5172442153764871,0,regional,0.931084509075031,0.6756829936179168,290,0.4517977983853326,0.8003343599320981,0.8281795998523791,0.8,1.1130572526123328,decline,0.6103472067507243,5,0.5559582611348768,0.6731085982735943,0.8351603678885618,5,0.3351934981492133,0.49665524503071723,0,0.14419389691008744,28898.241718662382,0.05,0.7243926204393125,-0.05,declining,0.1,0.7966494198026774,197.59241053204246,1,0,0.6226992883705486,0.49974751805025147,0.20579039813209785,0.8438790387316447,0.5390448124924276,0.5331811112496133,2.4380743082096283,8.427578265175988,0.21855405053638377,4.225609829785402,0,Average,169.63928035568128,197.59241053204246,0.5640303306953721,0.6991650038820905,40.667146035286265
CAMP_0458,Brand_E,Finance,2023-11-15 13:11:56.094935,Asia,Brand,TV,0.4417852325659172,0.29352461807340624,0.2546397092493086,0.22904288287903146,8,0.7457112005341369,1,0.9734026089283562,0.7318502848402832,258.0018725818575,0.8639135753363183,17.82907893097309,1,5,anticipation,0.6821413156875218,0.909527131916068,0.05423600190700638,0.4685837312628849,0.7408288757578457,0.4865330316204679,0.5026151212622088,0.33039319823939656,0.825434804362092,0.05583408146781499,0.6426399663675786,0.8571778410480273,social,41.64086189581611,0.3939619734819327,0.049935346168494134,33,1,0.808260635215672,0.9152960291775544,0.6789484629475167,8,0.8003315310786623,0.6473587862372264,0,0,0,1,62.04966490562419,0.6644068612853102,0.29560906900864636,1,1,male,pop,0,4,0.5872823913606632,120,604,4,1,56659.75583707834,1.2686104781555663,0.3414778510533416,0.2722969091274188,0.5230940969586602,0.36801081328248697,0.631989186717513,0.41698179859114687,0.5930279913351177,0.06937744597342067,-0.47306680598712547,0.7265720476490813,0.5170016555231297,0.707909271171692,0.376693436124467,0.7493762596633433,0.5487183006413302,1,0.7872430057261154,0.6273630141027565,0.5849216764155858,0,0.37193362146714815,0,global,0.6771488944716166,0.26225412247046487,604,0.19113132523076512,0.9651100185535237,0.41016550934706514,1.1,0.8049304975991348,decline,0.40027899720599747,5,0.33520563667082526,0.4982299484523224,0.5486903191170651,3,0.7086728652605083,0.5318473369118264,1,0.24603511251918356,33387.72059464907,-0.1,0.8387428933085329,-0.05,mature,0.15,0.7613570704312735,239.7055865327352,1,0,0.21866091505897747,0.7232229160694834,0.1353970711098822,0.8411759959570582,0.5464007672889485,0.8082933334686436,3.2815985680115327,10.244230489083387,0.30327956518187876,2.2290687572718455,0,Average,65.36066016829768,239.7055865327352,0.2925470622486155,0.5359938254192309,53.678152935783885
CAMP_0960,Brand_C,Auto,2024-04-16 13:11:56.106094,APAC,Hybrid,Radio,0.47329916456668497,0.8776767945698488,0.3635285887358175,0.34411846452357986,5,0.16630340024553208,4,0.9756330653655054,0.29033737055658426,55.32971625716218,0.4934532996680723,18.790777887114817,1,3,trust,0.8807103330731791,0.9475920483324569,0.1398070023269762,0.1369256148662254,0.15807494052090132,0.7602678847975709,0.5705138363546595,0.5163614970419882,0.8018136989767556,0.2354299944713082,0.26778996115901715,0.7214152999840946,social,51.937587504035676,0.8611618782440159,0.2901496501921705,27,1,0.8959110563119244,0.9302824062487264,0.6258293909947824,7,0.3841788089946699,0.6460933635969802,5,0,0,1,91.01911474837169,0.8654866954577811,0.45227477045599584,0,1,none,ambient,1,3,0.4171385791977506,50,451,2,0,183092.8988591045,0.41002452433108527,0.3020171453284736,0.7874395949672377,0.21125327206920697,0.7236798877577609,0.27632011224223907,0.3000276844192614,0.7412193767235113,-0.020890969284162217,-0.05477055026472655,0.4463211655014072,0.6870487201747173,0.9034267756721495,0.6096390976521814,0.6167697007119604,0.7193642864880382,1,0.712127728916206,0.9804972289017062,0.4355583669216182,0,0.6667410162326186,0,regional,0.7913466899154167,0.5599539613933256,451,0.29065553591172855,0.9183697647449954,0.8166629442639097,1.1,1.0144647531356956,decline,0.5309632035450982,3,0.6130746332434417,0.7339009180193962,0.7924551152517045,1,0.4376537352689115,0.7655249512263798,0,0.2801485297309033,71341.3507811401,-0.05,0.7262557018183582,0.08,declining,0.12,0.86183779864125,209.70786431011248,1,0,0.6970551627841353,0.7640596932372925,0.3395210047582945,0.8092996407992642,0.6446522255271878,0.7209750770077944,4.005922760466935,12.842346965204298,0.34385624313635854,5.889107973453814,0,Good,158.79641644648146,209.70786431011248,0.28156360910328065,0.8767763320052413,62.73979939709845
CAMP_0012,Brand_B,Tech,2024-10-14 13:11:56.084759,LATAM,Brand,Radio,0.2049159198121122,0.2078286279339505,0.3681298441943427,0.3206993345925738,5,0.8320931698638762,3,0.06527438470165803,0.6464219663720023,285.3134014011564,0.5968110892899492,6.552164751386633,1,1,neutral,0.6885396996268413,0.5874040382572686,0.04307081775640362,0.5639676553748354,0.5687699532571001,0.7821873348622895,0.3301956607805542,0.39450356166791284,0.880991263366165,0.2776843323224931,0.17334223616781247,0.34786653739009343,functional,47.37367250928521,0.29194280007562534,0.2720047271789405,21,1,0.8598631751015942,0.8039612350315362,0.7580652629469061,6,0.818272132192934,0.5082015178383988,2,1,0,1,135.79306527543798,0.6470784921313415,0.8567426227661227,1,1,male,electronic,1,0,0.6428647341859828,58,270,4,0,519059.1033862524,0.9903643417665486,0.06855349672775717,0.23688998041419407,0.3615454508038719,0.4390524290370531,0.5609475709629469,0.19542351191517104,0.692245498300676,0.10806589636762132,0.08754263815571472,0.604401443746016,0.44493213582226526,0.7529282650613374,0.7501174100584029,0.6832166377905858,0.7523061914941095,0,0.8985521458892402,0.9722461855293051,0.29974721975697594,0,0.7685267869459198,0,global,0.8717201003531738,0.4724523462706779,270,0.47724464957022916,0.7768698398515702,0.8358983893493803,1.2,1.0387721059675565,decline,0.45730607110507504,1,0.6655964735437221,0.5231933608678253,0.8669875162638618,1,0.8143582196415493,0.25928315136463775,0,0.18643560007960966,22979.230965031384,0.05,0.8311136148588765,0.1,growth,-0.05,0.5927808401388069,98.38962327396263,1,0,0.1908968189901846,0.2660692020904804,0.49896199101353345,0.49091854821654235,0.44175379314672836,0.5007062298118133,2.8703913673630237,7.861098428828131,0.22308307569672922,4.276335041925075,0,Average,130.88039916316848,98.38962327396263,0.838784806042606,0.6241558507711644,43.92014504753076
CAMP_0620,Brand_B,Finance,2024-03-03 13:11:56.098522,North_America,Hybrid,TV,0.6068938944826024,0.8402117133255714,0.22871935934366427,0.5165648478615178,4,0.7784186515125653,4,0.3051938344399526,0.4171880330759177,127.71186160671279,0.6556367875439164,3.1402055582656665,1,2,trust,0.7432265744401849,0.7132652450594165,0.011692977272841142,0.5999216215534766,0.5846902409880201,0.70968700311306,0.8024991318614396,0.43156218629235354,0.8964277208262716,-0.11894095862936166,0.16939684800532115,0.7804981842425127,functional,66.94203125300932,0.8058708996001632,0.05341971555681494,32,1,0.6922270194017816,0.5957660856898159,0.6864051228067812,5,0.32214638429607806,0.32515384407186126,1,2,0,1,98.2227349113304,0.898765198050812,0.1892714644147474,0,1,none,ambient,0,1,0.6414624360053249,65,495,1,0,30680.225278640613,0.4475745004891456,0.15894701094469268,0.4593096545205342,0.2982901814979505,0.8082955001743412,0.19170449982565885,0.46531359725917715,0.8252315946098094,-0.06567856211286942,0.2586273569033234,0.5856846966291002,0.6518597837522146,0.7587805043679119,0.7153679805481458,0.6465317862422099,0.4231344711954162,1,0.9268189878587243,0.6070797189110003,0.22508643487549912,0,0.7371362914604764,1,regional,0.9060076503607464,0.5760825041717982,495,0.25764711965560905,0.9360721387932924,0.7174022682266502,1.0,1.0098258771222501,decline,0.6231638804701645,8,0.5687959819755501,0.8278928267879818,0.48680015603446547,2,0.5409619555264242,0.5261310697119044,0,0.1601381160746215,6936.866269278422,0.05,0.881604614093223,-0.05,emerging,0.1,0.9088015059339221,138.56684017021686,1,0,0.06649635047350226,0.4044927107064408,0.34981189206412894,0.6112076137917292,0.5179051345090266,0.6026661504995928,3.1445901758053734,13.254366593126273,0.33494173278461936,4.66818413552655,0,Good,47.261373619781665,138.56684017021686,0.48778198076752755,0.6705553654630803,62.708979218197825
CAMP_0747,Brand_E,Retail,2023-12-03 13:11:56.101287,APAC,Hybrid,OOH,0.0932043709013969,0.7431077669882028,0.3707243661632337,0.278725798913676,3,0.5633388671420746,3,0.881390998636897,0.4158107727077459,295.4015031557529,0.5892460939415274,15.396596657668072,0,0,neutral,0.57430673167398,0.6633088291361446,0.1286481600263096,0.4751073779248136,0.02425044772190945,0.33600038217525746,0.689006119778693,0.3077423932138587,0.5871468804883333,0.38370493528454586,0.3678089096659453,0.5236768411587497,functional,75.94778018599132,0.868143018098862,0.1505363619902554,24,1,0.6105655886101339,0.9335276795356594,0.5585485473076881,6,0.48699722484151786,0.09062375291272018,2,0,1,1,118.07983644567085,0.20125733474222796,0.3294660432524126,1,1,female,classical,0,2,0.6675960481571056,150,586,4,0,2007.1012326654009,0.736402599216117,0.320543802404403,0.8331809669256312,0.40509841815562214,0.5187771600237311,0.4812228399762689,0.1140894439489642,0.674810830874853,0.15068061756569495,-0.06640992866564588,0.6829451419920238,0.8029941297609234,0.6321665745957853,0.5245677743946364,0.7961951526903355,0.3940319481130466,1,0.9261671636739888,0.7843065889330153,0.6373962550882819,0,0.7771686120332093,0,regional,0.7487517285440772,0.4662566795400941,586,0.2007932610863241,0.9614406071731555,0.49800585741649694,1.1,1.1001736658342205,decline,0.35686574520799597,5,0.3092845585053554,0.8351965636631701,0.7686407603731085,2,0.37926136911319214,0.620140806913476,0,0.23157511842826067,11772.651188836118,-0.1,0.7161354211647798,0.0,declining,0.12,0.598985129029366,154.18792983397378,1,0,0.836402809977214,0.21900452395202297,0.20951299594746892,0.5339042355261262,0.5977564228176993,0.8167646980586903,2.529370880554241,10.547418977232018,0.30179751166260427,2.778516001002889,0,Average,9.76472273286475,154.18792983397378,0.8548867491860621,0.76603720697714,50.90163001713951
CAMP_0111,Brand_C,Auto,2024-06-16 13:11:56.087131,Europe,Hybrid,Radio,0.12275555219550162,0.6068282348929361,0.3517470833337723,0.5307207106787581,8,0.48998868430958664,3,0.8469234181097952,0.395098472622862,288.8245108732899,0.6986152149927867,10.925725186935134,1,0,anticipation,0.3820811884218852,0.689248901287262,0.09848778291964765,0.19064708818392684,0.5984031340597761,0.8981550370427321,0.5200412458537415,0.6898998786393564,0.5402558125448571,-0.4921917874369757,0.39411172389792415,0.43554726975699276,functional,48.36008128224234,0.7364375360061036,0.12250520434099611,34,0,0.0,0.0,0.5692118923605869,7,0.8149238282018587,0.8343507114706787,0,2,0,1,101.67627634855238,0.3322094501227982,0.4308825323281228,1,0,male,none,0,2,0.2985384020351966,120,390,2,0,202191.88596662256,1.1696506439705785,0.05846306452851246,0.7633347214471209,0.2531040294230331,0.6931699818212561,0.3068300181787439,0.013884305683804943,0.7499441448284705,0.06161854250441836,-0.12151337737337542,0.6918304870966789,0.7806808730395437,0.7121045122236822,0.59905206800718,0.5407546931867057,0.6918688485902535,3,0.7425354799496544,0.743259643165195,0.11844664700274243,0,0.6703142577403645,0,local,0.6224148262449021,0.6361662215999769,390,0.34352576918060085,0.8854411560073123,0.6644346997036993,1.2,0.9634882941842879,decline,0.4711599110624499,4,0.5470983248354637,0.8696457219605163,0.5777384689446092,1,0.7450492331405414,0.7126610136848635,0,0.23244211683631266,24497.85274859549,-0.05,0.6587713341674422,0.08,declining,0.05,0.5807372468616167,100.83438250649701,1,0,0.1181874866302546,0.6568335522372564,0.49473652570811766,0.35379418655590505,0.7903110317876668,0.6762383687561492,2.1177244111920936,8.70194159611049,0.27906231866678205,4.596341422135613,0,Average,140.75684363765347,100.83438250649701,0.8507173028853917,0.5794462588956997,46.46125065107458
CAMP_0865,Brand_D,Tech,2025-04-03 13:11:56.103955,Asia,Hybrid,Radio,0.263497431819295,0.792560793859203,0.769193694623939,0.6567814370722268,2,0.42733713264668255,4,0.6886891509311674,0.24083329059936118,99.98537347953257,0.4091973728124656,3.410315201500638,1,2,anticipation,0.36655442346380823,0.9750871383574379,0.022347811483569124,0.681693990316252,0.40742255075567707,0.5167138692744772,0.5701399200525288,0.5384554689765939,0.7047236588856753,-0.3377817363998029,0.13131865934035325,0.8187005905803517,emotional,62.62450588197154,0.5672316999845449,0.05583998981326349,21,0,0.0,0.0,0.8405324896792473,8,0.8713800249293018,0.25655839504258693,0,2,1,1,170.2880830193742,0.7010731213897912,0.8240888291935555,1,1,female,electronic,0,4,0.5699982721975602,116,99,2,0,49360.707064250164,1.26510802535336,0.2572036330692972,0.2650954786983809,0.6101632056958832,0.49791405946944634,0.5020859405305537,0.24917449884785575,0.3394689920652814,0.1346343668937207,0.20690305750104687,0.6689800476779462,0.8994325940587691,0.8545383113069499,0.616485215532173,0.4958653029641945,0.6471392894482821,1,0.738341670376991,0.9462820551618074,0.19905067151625683,0,0.6515122205564406,0,regional,0.8230922823676485,0.24944816507435844,99,0.7624389214599521,0.42305018961951335,0.8021530442561371,0.9,0.8193640905856543,mature,0.3347161886835232,6,0.6216606392066695,0.8589442907021206,0.4688365610733183,3,0.5933548383314888,0.4314506557627669,1,0.2343667912935915,18531.665799997303,0.15,0.7289883278036887,0.1,declining,0.15,0.654391592196975,186.36715855095878,0,1,0.33865916896767023,0.7452633334483567,0.4816559724771572,0.7047950599706335,0.33360054642061604,0.4322509569255854,2.5892549846044113,12.710077460182855,0.2889946706972265,6.795557370481116,0,Average,9.957139264323636,186.36715855095878,0.3812731039414452,0.6806416837067427,53.90822479438329
CAMP_0524,Brand_D,Finance,2024-04-16 13:11:56.096399,Asia,Hybrid,TV,0.1302740052424783,0.3443553812387854,0.5533661891044093,0.5690475152891646,3,0.5669364396893929,4,0.9061606345318933,0.5419941358157656,201.26438193932546,0.3959060928001382,11.836616659747907,1,3,anticipation,0.5747779896299663,0.5242866794904162,0.01049100125349723,0.6134952514742508,0.27215715458743484,0.7884528630559302,0.54514625755978,0.6045262573355981,0.5110325394995691,0.6077421476641884,0.25937586608315644,0.3488600797180395,functional,69.38964438020938,0.6509117340501862,0.11657226346701366,29,1,0.7407748354399977,0.5758626370381172,0.17966355307027843,6,0.3995160309300459,0.6458022802416459,0,1,0,1,112.69420735608472,0.6853786893763267,0.8050282935374716,0,1,none,classical,0,4,0.4683758660452372,116,451,2,0,21229.970748698906,1.270623848239078,0.3224423646974704,0.2101625261573358,0.6727276996778999,0.6546932263647276,0.3453067736352724,0.17967002902180024,0.8866242428926694,-0.051666341804064486,-0.3748266545459239,0.5977049962733104,0.6828043446509109,0.8421018528437154,0.7724258279140576,0.7645489261569263,0.3176267582437203,2,0.8509834771256455,0.806414432800804,0.4876145113023907,0,0.38751883154894495,1,global,0.8931791135033909,0.6384051929608549,451,0.29065553591172855,0.9183697647449954,0.46804641711235695,1.2,0.9794906256963223,decline,0.3288830989889675,2,0.4318592576382735,0.602638749501652,0.5936231844710123,4,0.36162833952756934,0.6603383562685387,0,0.12598613796664804,31670.380982341732,0.15,0.7740576699548121,-0.05,growth,0.15,0.6818164698138923,214.53322300829038,1,0,0.8130499132696545,0.2654454553047449,0.28765248043546243,0.12086317353672112,0.35435508444360014,0.5850732120247573,2.4922818077068563,7.891105364349896,0.245662164126057,3.4074542209782055,0,Average,78.70993997514074,214.53322300829038,0.7636194281685449,0.5930455383207565,43.44329380611628
CAMP_0151,Brand_A,Tech,2023-09-26 13:11:56.088062,APAC,Performance,Social,0.22079468487527212,0.539073404474779,0.20433196820223065,0.29076359782409367,6,0.7192051348250451,4,0.8784449129510794,0.5582291212900221,229.17384994258816,0.8610880237502221,18.261744879795867,0,0,neutral,0.3299961705029499,0.864916293908911,0.07754502288295433,0.5148954203102695,0.33740049010316076,0.637495544224137,0.7095532138830793,0.48677594738050517,0.7101126964575122,0.041140000499153784,0.6384176072648731,0.4636249164141006,functional,73.48084142674992,0.389361264000269,0.19717457946684497,19,0,0.0,0.0,0.39610980769085424,2,0.8501459624285275,0.416534923302704,0,1,0,0,0.0,0.0,0.0,0,0,none,none,0,1,0.0,70,654,3,0,18226.0043273615,1.1953422465939387,0.3041066356314934,0.35217116614840505,0.4044057332672861,0.40487153271569276,0.5951284672843072,0.1955514386114412,0.3681064944374079,0.09113071524343337,-0.43188490669836777,0.4994888421126229,0.10671937831571915,0.5592094046518247,0.5037060234478358,0.867852435106328,0.41148230972274547,0,0.9456401764231949,0.8427400300759211,0.48365199392919217,0,0.25245504640929123,0,regional,0.6472491668114534,0.7224660427046864,654,0.16666310792303565,0.9735720557238771,0.6662224785332279,1.1,1.189879223745716,decline,0.6594217394178766,5,0.4770348352409639,0.8116343215555932,0.46426303893640486,2,0.5527985517837061,0.48620419119621394,1,0.21239811563669767,3401.470583205042,0.1,0.8494541813458913,0.1,declining,0.12,0.9323603055555759,76.18785121599191,1,0,0.5481523392366269,0.6478325125508543,0.40809685637271864,0.34807761011766236,0.5580055716929675,0.9099125313218573,2.4169048328634353,8.04705347839591,0.257757426004314,5.078436807048515,0,Average,88.18393080603819,76.18785121599191,0.7212488571245416,0.597315945272061,47.32514667627268
CAMP_0403,Brand_A,CPG,2024-06-28 13:11:56.093703,Europe,Performance,Radio,0.20317663544645967,0.4752482721769229,0.660366980632189,0.38876569030697006,2,0.31694553572914463,1,0.9960769157965979,0.6881684668613528,222.22577752491134,0.7689138906371138,5.74780277688367,1,0,anticipation,0.3815508161669877,0.9657912399576655,0.14854440580078024,0.7615324786150544,0.22015405309467032,0.1616016498777679,0.5794407241982835,0.818175805536695,0.5565669679546855,0.8692106242028395,0.2585525157038858,0.6852565547455121,emotional,65.49918952594652,0.6535251799212637,0.08502612626956077,25,1,0.5264165910057811,0.6271516712617747,0.45420852369600506,7,0.690656837632097,0.2885856791662848,1,1,1,1,167.0799786237153,0.24841641089195818,0.43360438967664006,1,1,female,electronic,0,3,0.1818289723829017,68,378,2,0,23062.133879972655,1.1098567861134077,0.24517210320028054,0.5166066876619124,0.7699125533615103,0.5620067603205933,0.43799323967940673,0.23790902843373868,0.5496119175390598,0.044581395490275365,0.07822947313104323,0.6162301887070832,0.8999350198151737,0.7563286159293798,0.12085932525693889,0.7747100696995828,0.651365127759009,1,0.9915037347781566,0.8885590864751249,0.26756596231401036,0,0.7788707966420734,1,regional,0.5917716461725737,0.8935515275893341,378,0.3550074732371076,0.8775435717470181,0.6498601361534997,0.9,1.0966664518562943,decline,0.3988104406482252,6,0.5328223231986434,0.8568532589532045,0.5594075329085728,2,0.3281808007919111,0.871895891461537,1,0.5899837228237277,11033.016014180112,0.1,0.8019425788149899,0.05,growth,0.05,0.7733389566557092,88.47927954516395,1,0,0.28885940665306686,0.26322720995826226,0.29156667107648576,0.8110857526931415,0.6145941553383744,0.6789891464544212,3.2625631489444133,9.739896834170867,0.26797886965198886,5.014340818344581,0,Average,117.1767081119782,88.47927954516395,0.4074548017146825,0.4238832746747873,52.117669762180576
